year,country,continent,source lat,source long,target lat,target long,type,Value
2012,Spain,Europe,40.463667,-3.74922,-25.274398,133.775136,Arrival,28280
2012,Pakistan,Asia,30.375321,69.345116,-25.274398,133.775136,Arrival,25710
2012,Russia,Asia,61.52401,105.318756,-25.274398,133.775136,Arrival,24520
2012,Norway,Europe,60.472024,8.468946,-25.274398,133.775136,Arrival,22970
2012,Iran,Asia,32.427908,53.688046,-25.274398,133.775136,Arrival,21630
2012,Saudi Arabia,Asia,23.885942,45.079162,-25.274398,133.775136,Arrival,21470
2012,Austria,Europe,47.516231,14.550072,-25.274398,133.775136,Arrival,20480
2012,Belgium,Europe,50.503887,4.469936,-25.274398,133.775136,Arrival,19670
2012,Nepal,Asia,28.394857,84.124008,-25.274398,133.775136,Arrival,19470
2012,Bangladesh,Asia,23.684994,90.356331,-25.274398,133.775136,Arrival,17860
2012,Finland,Europe,61.92411,25.748151,-25.274398,133.775136,Arrival,16030
2012,Poland,Europe,51.919438,19.145136,-25.274398,133.775136,Arrival,15280
2012,Chile,South America,-35.675147,-71.542969,-25.274398,133.775136,Arrival,15140
2012,Colombia,South America,4.570868,-74.297333,-25.274398,133.775136,Arrival,13250
2012,Argentina,South America,-38.416097,-63.616672,-25.274398,133.775136,Arrival,12390
2012,Tonga,Oceania,-21.178986,-175.198242,-25.274398,133.775136,Arrival,11200
2012,Portugal,Europe,39.399872,-8.224454,-25.274398,133.775136,Arrival,10900
2012,Czechia,Europe,49.817492,15.472962,-25.274398,133.775136,Arrival,10810
2012,Israel,Asia,31.046051,34.851612,-25.274398,133.775136,Arrival,10780
2012,Mauritius,Africa,-20.348404,57.552152,-25.274398,133.775136,Arrival,10050
2012,Greece,Europe,39.074208,21.824312,-25.274398,133.775136,Arrival,9600
2012,Lebanon,Asia,33.854721,35.862285,-25.274398,133.775136,Arrival,9380
2013,New Zealand,Oceania,-40.900557,174.885971,-25.274398,133.775136,Arrival,1685770
2013,United Kingdom,Europe,55.378051,-3.435973,-25.274398,133.775136,Arrival,967400
2013,China,Asia,35.86166,104.195397,-25.274398,133.775136,Arrival,904390
2013,United States,North America,37.09024,-95.712891,-25.274398,133.775136,Arrival,536210
2013,Malaysia,Asia,4.210484,101.975766,-25.274398,133.775136,Arrival,394860
2013,Japan,Asia,36.204824,138.252924,-25.274398,133.775136,Arrival,369000
2013,India,Asia,20.593684,78.96288,-25.274398,133.775136,Arrival,342440
2013,Singapore,Asia,1.352083,103.819836,-25.274398,133.775136,Arrival,267640
2013,South Korea,Asia,35.907757,127.766922,-25.274398,133.775136,Arrival,236070
2013,Germany,Europe,51.165691,10.451526,-25.274398,133.775136,Arrival,218040
2013,Indonesia,Asia,-0.789275,113.921327,-25.274398,133.775136,Arrival,195060
2013,France,Europe,46.227638,2.213749,-25.274398,133.775136,Arrival,180480
2013,Canada,North America,56.130366,-106.346771,-25.274398,133.775136,Arrival,158460
2013,Hong Kong,Asia,22.396428,114.109497,-25.274398,133.775136,Arrival,127510
2013,Ireland,Europe,53.41291,-8.24389,-25.274398,133.775136,Arrival,125240
2013,Taiwan,Asia,23.69781,120.960515,-25.274398,133.775136,Arrival,122510
2013,Philippines,Asia,12.879721,121.774017,-25.274398,133.775136,Arrival,118920
2013,Italy,Europe,41.87194,12.56738,-25.274398,133.775136,Arrival,92880
2013,Thailand,Asia,15.870032,100.992541,-25.274398,133.775136,Arrival,89040
2013,South Africa,Africa,-30.559482,22.937506,-25.274398,133.775136,Arrival,79860
2013,Netherlands,Europe,52.132633,5.291266,-25.274398,133.775136,Arrival,79190
2013,Vietnam,Asia,14.058324,108.277199,-25.274398,133.775136,Arrival,70550
2013,Sweden,Europe,60.128161,18.643501,-25.274398,133.775136,Arrival,47360
2013,Sri Lanka,Asia,7.873054,80.771797,-25.274398,133.775136,Arrival,46960
2013,Brazil,South America,-14.235004,-51.92528,-25.274398,133.775136,Arrival,45700
2013,Switzerland,Europe,46.818188,8.227512,-25.274398,133.775136,Arrival,42560
2013,Fiji,Oceania,-16.578193,179.414413,-25.274398,133.775136,Arrival,41010
2013,Spain,Europe,40.463667,-3.74922,-25.274398,133.775136,Arrival,30280
2013,Denmark,Europe,56.26392,9.501785,-25.274398,133.775136,Arrival,30100
2013,Pakistan,Asia,30.375321,69.345116,-25.274398,133.775136,Arrival,27780
2013,Russia,Asia,61.52401,105.318756,-25.274398,133.775136,Arrival,25910
2013,Nepal,Asia,28.394857,84.124008,-25.274398,133.775136,Arrival,24050
2013,Norway,Europe,60.472024,8.468946,-25.274398,133.775136,Arrival,23190
2013,Austria,Europe,47.516231,14.550072,-25.274398,133.775136,Arrival,21290
2013,Belgium,Europe,50.503887,4.469936,-25.274398,133.775136,Arrival,20940
2013,Saudi Arabia,Asia,23.885942,45.079162,-25.274398,133.775136,Arrival,20920
2013,Iran,Asia,32.427908,53.688046,-25.274398,133.775136,Arrival,20300
2013,Bangladesh,Asia,23.684994,90.356331,-25.274398,133.775136,Arrival,19020
2013,Poland,Europe,51.919438,19.145136,-25.274398,133.775136,Arrival,17300
2013,Chile,South America,-35.675147,-71.542969,-25.274398,133.775136,Arrival,17160
2013,Finland,Europe,61.92411,25.748151,-25.274398,133.775136,Arrival,15940
2013,Colombia,South America,4.570868,-74.297333,-25.274398,133.775136,Arrival,15030
2013,Argentina,South America,-38.416097,-63.616672,-25.274398,133.775136,Arrival,14200
2013,Portugal,Europe,39.399872,-8.224454,-25.274398,133.775136,Arrival,11780
2013,Czechia,Europe,49.817492,15.472962,-25.274398,133.775136,Arrival,10890
2013,Israel,Asia,31.046051,34.851612,-25.274398,133.775136,Arrival,10880
2013,Tonga,Oceania,-21.178986,-175.198242,-25.274398,133.775136,Arrival,10490
2013,Afghanistan,Asia,33.93911,67.709953,-25.274398,133.775136,Arrival,9970
2013,Mexico,North America,23.634501,-102.552784,-25.274398,133.775136,Arrival,9810
2013,Turkey,Asia,38.963745,35.243322,-25.274398,133.775136,Arrival,9580
2014,New Zealand,Oceania,-40.900557,174.885971,-25.274398,133.775136,Arrival,1731940
2014,China,Asia,35.86166,104.195397,-25.274398,133.775136,Arrival,1055610
2014,United Kingdom,Europe,55.378051,-3.435973,-25.274398,133.775136,Arrival,940800
2014,United States,North America,37.09024,-95.712891,-25.274398,133.775136,Arrival,568530
2014,Malaysia,Asia,4.210484,101.975766,-25.274398,133.775136,Arrival,451070
2014,India,Asia,20.593684,78.96288,-25.274398,133.775136,Arrival,382150
2014,Japan,Asia,36.204824,138.252924,-25.274398,133.775136,Arrival,374350
2014,Singapore,Asia,1.352083,103.819836,-25.274398,133.775136,Arrival,294210
2014,South Korea,Asia,35.907757,127.766922,-25.274398,133.775136,Arrival,240430
2014,Germany,Europe,51.165691,10.451526,-25.274398,133.775136,Arrival,231360
2014,Indonesia,Asia,-0.789275,113.921327,-25.274398,133.775136,Arrival,200040
2014,France,Europe,46.227638,2.213749,-25.274398,133.775136,Arrival,195840
2014,Canada,North America,56.130366,-106.346771,-25.274398,133.775136,Arrival,161800
2014,Hong Kong,Asia,22.396428,114.109497,-25.274398,133.775136,Arrival,146380
2014,Taiwan,Asia,23.69781,120.960515,-25.274398,133.775136,Arrival,132300
2014,Philippines,Asia,12.879721,121.774017,-25.274398,133.775136,Arrival,124830
2014,Ireland,Europe,53.41291,-8.24389,-25.274398,133.775136,Arrival,123860
2014,Italy,Europe,41.87194,12.56738,-25.274398,133.775136,Arrival,96890
2014,Thailand,Asia,15.870032,100.992541,-25.274398,133.775136,Arrival,87450
2014,Netherlands,Europe,52.132633,5.291266,-25.274398,133.775136,Arrival,82250
2014,Vietnam,Asia,14.058324,108.277199,-25.274398,133.775136,Arrival,77360
2014,South Africa,Africa,-30.559482,22.937506,-25.274398,133.775136,Arrival,73890
2014,Brazil,South America,-14.235004,-51.92528,-25.274398,133.775136,Arrival,52810
2014,Sri Lanka,Asia,7.873054,80.771797,-25.274398,133.775136,Arrival,48920
2014,Sweden,Europe,60.128161,18.643501,-25.274398,133.775136,Arrival,48200
2014,Switzerland,Europe,46.818188,8.227512,-25.274398,133.775136,Arrival,44290
2014,Fiji,Oceania,-16.578193,179.414413,-25.274398,133.775136,Arrival,40470
2014,Spain,Europe,40.463667,-3.74922,-25.274398,133.775136,Arrival,34860
2014,Pakistan,Asia,30.375321,69.345116,-25.274398,133.775136,Arrival,33280
2014,Denmark,Europe,56.26392,9.501785,-25.274398,133.775136,Arrival,30740
2014,Nepal,Asia,28.394857,84.124008,-25.274398,133.775136,Arrival,27400
2014,Russia,Asia,61.52401,105.318756,-25.274398,133.775136,Arrival,25160
2014,Norway,Europe,60.472024,8.468946,-25.274398,133.775136,Arrival,23440
2014,Belgium,Europe,50.503887,4.469936,-25.274398,133.775136,Arrival,23130
2014,Saudi Arabia,Asia,23.885942,45.079162,-25.274398,133.775136,Arrival,22460
2014,Austria,Europe,47.516231,14.550072,-25.274398,133.775136,Arrival,22040
2014,Bangladesh,Asia,23.684994,90.356331,-25.274398,133.775136,Arrival,21950
2014,Iran,Asia,32.427908,53.688046,-25.274398,133.775136,Arrival,21350
2014,Poland,Europe,51.919438,19.145136,-25.274398,133.775136,Arrival,20140
2014,Chile,South America,-35.675147,-71.542969,-25.274398,133.775136,Arrival,17770
2014,Finland,Europe,61.92411,25.748151,-25.274398,133.775136,Arrival,16810
2014,Colombia,South America,4.570868,-74.297333,-25.274398,133.775136,Arrival,15670
2014,Portugal,Europe,39.399872,-8.224454,-25.274398,133.775136,Arrival,13150
2014,Czechia,Europe,49.817492,15.472962,-25.274398,133.775136,Arrival,12180
2014,Argentina,South America,-38.416097,-63.616672,-25.274398,133.775136,Arrival,11550
2014,Tonga,Oceania,-21.178986,-175.198242,-25.274398,133.775136,Arrival,11320
2014,Israel,Asia,31.046051,34.851612,-25.274398,133.775136,Arrival,10820
2014,Mexico,North America,23.634501,-102.552784,-25.274398,133.775136,Arrival,10740
2014,Myanmar,Asia,21.913965,95.956223,-25.274398,133.775136,Arrival,10150
2014,Turkey,Asia,38.963745,35.243322,-25.274398,133.775136,Arrival,9810
2015,New Zealand,Oceania,-40.900557,174.885971,-25.274398,133.775136,Arrival,1787050
2015,China,Asia,35.86166,104.195397,-25.274398,133.775136,Arrival,1273170
2015,United Kingdom,Europe,55.378051,-3.435973,-25.274398,133.775136,Arrival,972740
2015,United States,North America,37.09024,-95.712891,-25.274398,133.775136,Arrival,604040
2015,Malaysia,Asia,4.210484,101.975766,-25.274398,133.775136,Arrival,473070
2015,India,Asia,20.593684,78.96288,-25.274398,133.775136,Arrival,427260
2015,Japan,Asia,36.204824,138.252924,-25.274398,133.775136,Arrival,381480
2015,Singapore,Asia,1.352083,103.819836,-25.274398,133.775136,Arrival,312490
2015,South Korea,Asia,35.907757,127.766922,-25.274398,133.775136,Arrival,257550
2015,Germany,Europe,51.165691,10.451526,-25.274398,133.775136,Arrival,232480
2015,France,Europe,46.227638,2.213749,-25.274398,133.775136,Arrival,204970
2015,Indonesia,Asia,-0.789275,113.921327,-25.274398,133.775136,Arrival,202490
2015,Canada,North America,56.130366,-106.346771,-25.274398,133.775136,Arrival,165910
2015,Hong Kong,Asia,22.396428,114.109497,-25.274398,133.775136,Arrival,164260
2015,Taiwan,Asia,23.69781,120.960515,-25.274398,133.775136,Arrival,144000
2015,Philippines,Asia,12.879721,121.774017,-25.274398,133.775136,Arrival,142420
2015,Ireland,Europe,53.41291,-8.24389,-25.274398,133.775136,Arrival,116820
2015,Italy,Europe,41.87194,12.56738,-25.274398,133.775136,Arrival,98840
2015,Thailand,Asia,15.870032,100.992541,-25.274398,133.775136,Arrival,89850
2015,Vietnam,Asia,14.058324,108.277199,-25.274398,133.775136,Arrival,87020
2015,Netherlands,Europe,52.132633,5.291266,-25.274398,133.775136,Arrival,83120
2015,South Africa,Africa,-30.559482,22.937506,-25.274398,133.775136,Arrival,72620
2015,Sri Lanka,Asia,7.873054,80.771797,-25.274398,133.775136,Arrival,55500
2015,Brazil,South America,-14.235004,-51.92528,-25.274398,133.775136,Arrival,54760
2015,Sweden,Europe,60.128161,18.643501,-25.274398,133.775136,Arrival,49530
2015,Switzerland,Europe,46.818188,8.227512,-25.274398,133.775136,Arrival,47480
2015,Fiji,Oceania,-16.578193,179.414413,-25.274398,133.775136,Arrival,40350
2015,Spain,Europe,40.463667,-3.74922,-25.274398,133.775136,Arrival,39390
2015,Pakistan,Asia,30.375321,69.345116,-25.274398,133.775136,Arrival,38250
2015,Denmark,Europe,56.26392,9.501785,-25.274398,133.775136,Arrival,31710
2015,Nepal,Asia,28.394857,84.124008,-25.274398,133.775136,Arrival,29520
2015,Iran,Asia,32.427908,53.688046,-25.274398,133.775136,Arrival,24110
2015,Bangladesh,Asia,23.684994,90.356331,-25.274398,133.775136,Arrival,23640
2015,Norway,Europe,60.472024,8.468946,-25.274398,133.775136,Arrival,23060
2015,Belgium,Europe,50.503887,4.469936,-25.274398,133.775136,Arrival,23060
2015,Austria,Europe,47.516231,14.550072,-25.274398,133.775136,Arrival,22180
2015,Poland,Europe,51.919438,19.145136,-25.274398,133.775136,Arrival,22130
2015,Saudi Arabia,Asia,23.885942,45.079162,-25.274398,133.775136,Arrival,21490
2015,Russia,Asia,61.52401,105.318756,-25.274398,133.775136,Arrival,20190
2015,Chile,South America,-35.675147,-71.542969,-25.274398,133.775136,Arrival,19510
2015,Colombia,South America,4.570868,-74.297333,-25.274398,133.775136,Arrival,17300
2015,Finland,Europe,61.92411,25.748151,-25.274398,133.775136,Arrival,17050
2015,Portugal,Europe,39.399872,-8.224454,-25.274398,133.775136,Arrival,14310
2015,Czechia,Europe,49.817492,15.472962,-25.274398,133.775136,Arrival,11740
2015,Israel,Asia,31.046051,34.851612,-25.274398,133.775136,Arrival,11530
2015,Tonga,Oceania,-21.178986,-175.198242,-25.274398,133.775136,Arrival,11450
2015,Mexico,North America,23.634501,-102.552784,-25.274398,133.775136,Arrival,11310
2015,Argentina,South America,-38.416097,-63.616672,-25.274398,133.775136,Arrival,10750
2015,Myanmar,Asia,21.913965,95.956223,-25.274398,133.775136,Arrival,10420
2015,Turkey,Asia,38.963745,35.243322,-25.274398,133.775136,Arrival,9840
2016,New Zealand,Oceania,-40.900557,174.885971,-25.274398,133.775136,Arrival,1841600
2016,China,Asia,35.86166,104.195397,-25.274398,133.775136,Arrival,1483850
2016,United Kingdom,Europe,55.378051,-3.435973,-25.274398,133.775136,Arrival,1005360
2016,United States,North America,37.09024,-95.712891,-25.274398,133.775136,Arrival,671990
2016,Malaysia,Asia,4.210484,101.975766,-25.274398,133.775136,Arrival,538270
2016,India,Asia,20.593684,78.96288,-25.274398,133.775136,Arrival,470730
2016,Japan,Asia,36.204824,138.252924,-25.274398,133.775136,Arrival,464580
2016,Singapore,Asia,1.352083,103.819836,-25.274398,133.775136,Arrival,351630
2016,South Korea,Asia,35.907757,127.766922,-25.274398,133.775136,Arrival,302480
2016,Germany,Europe,51.165691,10.451526,-25.274398,133.775136,Arrival,249280
2016,Indonesia,Asia,-0.789275,113.921327,-25.274398,133.775136,Arrival,225190
2016,France,Europe,46.227638,2.213749,-25.274398,133.775136,Arrival,216090
2016,Hong Kong,Asia,22.396428,114.109497,-25.274398,133.775136,Arrival,194220
2016,Canada,North America,56.130366,-106.346771,-25.274398,133.775136,Arrival,181970
2016,Taiwan,Asia,23.69781,120.960515,-25.274398,133.775136,Arrival,176110
2016,Philippines,Asia,12.879721,121.774017,-25.274398,133.775136,Arrival,163260
2016,Ireland,Europe,53.41291,-8.24389,-25.274398,133.775136,Arrival,115540
2016,Italy,Europe,41.87194,12.56738,-25.274398,133.775136,Arrival,105800
2016,Vietnam,Asia,14.058324,108.277199,-25.274398,133.775136,Arrival,103460
2016,Thailand,Asia,15.870032,100.992541,-25.274398,133.775136,Arrival,102880
2016,Netherlands,Europe,52.132633,5.291266,-25.274398,133.775136,Arrival,89420
2016,South Africa,Africa,-30.559482,22.937506,-25.274398,133.775136,Arrival,73210
2016,Sri Lanka,Asia,7.873054,80.771797,-25.274398,133.775136,Arrival,61150
2016,Brazil,South America,-14.235004,-51.92528,-25.274398,133.775136,Arrival,57970
2016,Sweden,Europe,60.128161,18.643501,-25.274398,133.775136,Arrival,50930
2016,Switzerland,Europe,46.818188,8.227512,-25.274398,133.775136,Arrival,49720
2016,Spain,Europe,40.463667,-3.74922,-25.274398,133.775136,Arrival,46190
2016,Fiji,Oceania,-16.578193,179.414413,-25.274398,133.775136,Arrival,42860
2016,Pakistan,Asia,30.375321,69.345116,-25.274398,133.775136,Arrival,42020
2016,Nepal,Asia,28.394857,84.124008,-25.274398,133.775136,Arrival,39080
2016,Denmark,Europe,56.26392,9.501785,-25.274398,133.775136,Arrival,34470
2016,Iran,Asia,32.427908,53.688046,-25.274398,133.775136,Arrival,25870
2016,Bangladesh,Asia,23.684994,90.356331,-25.274398,133.775136,Arrival,25020
2016,Belgium,Europe,50.503887,4.469936,-25.274398,133.775136,Arrival,24720
2016,Poland,Europe,51.919438,19.145136,-25.274398,133.775136,Arrival,24530
2016,Chile,South America,-35.675147,-71.542969,-25.274398,133.775136,Arrival,24460
2016,Norway,Europe,60.472024,8.468946,-25.274398,133.775136,Arrival,24030
2016,Austria,Europe,47.516231,14.550072,-25.274398,133.775136,Arrival,23550
2016,Russia,Asia,61.52401,105.318756,-25.274398,133.775136,Arrival,20510
2016,Colombia,South America,4.570868,-74.297333,-25.274398,133.775136,Arrival,20190
2016,Saudi Arabia,Asia,23.885942,45.079162,-25.274398,133.775136,Arrival,19390
2016,Finland,Europe,61.92411,25.748151,-25.274398,133.775136,Arrival,17880
2016,Argentina,South America,-38.416097,-63.616672,-25.274398,133.775136,Arrival,17490
2016,Portugal,Europe,39.399872,-8.224454,-25.274398,133.775136,Arrival,16000
2016,Czechia,Europe,49.817492,15.472962,-25.274398,133.775136,Arrival,12540
2016,Cambodia,Asia,12.565679,104.990963,-25.274398,133.775136,Arrival,12490
2016,Israel,Asia,31.046051,34.851612,-25.274398,133.775136,Arrival,12400
2016,Tonga,Oceania,-21.178986,-175.198242,-25.274398,133.775136,Arrival,12310
2016,Mexico,North America,23.634501,-102.552784,-25.274398,133.775136,Arrival,11870
2016,Myanmar,Asia,21.913965,95.956223,-25.274398,133.775136,Arrival,11820
2017,New Zealand,Oceania,-40.900557,174.885971,-25.274398,133.775136,Arrival,1873380
2017,China,Asia,35.86166,104.195397,-25.274398,133.775136,Arrival,1682400
2017,United Kingdom,Europe,55.378051,-3.435973,-25.274398,133.775136,Arrival,1035960
2017,United States,North America,37.09024,-95.712891,-25.274398,133.775136,Arrival,713510
2017,Malaysia,Asia,4.210484,101.975766,-25.274398,133.775136,Arrival,539680
2017,India,Asia,20.593684,78.96288,-25.274398,133.775136,Arrival,538090
2017,Japan,Asia,36.204824,138.252924,-25.274398,133.775136,Arrival,478060
2017,Singapore,Asia,1.352083,103.819836,-25.274398,133.775136,Arrival,346570
2017,South Korea,Asia,35.907757,127.766922,-25.274398,133.775136,Arrival,340230
2017,Germany,Europe,51.165691,10.451526,-25.274398,133.775136,Arrival,257400
2017,Indonesia,Asia,-0.789275,113.921327,-25.274398,133.775136,Arrival,240650
2017,France,Europe,46.227638,2.213749,-25.274398,133.775136,Arrival,222830
2017,Hong Kong,Asia,22.396428,114.109497,-25.274398,133.775136,Arrival,217050
2017,Canada,North America,56.130366,-106.346771,-25.274398,133.775136,Arrival,201770
2017,Taiwan,Asia,23.69781,120.960515,-25.274398,133.775136,Arrival,190520
2017,Philippines,Asia,12.879721,121.774017,-25.274398,133.775136,Arrival,184390
2017,Vietnam,Asia,14.058324,108.277199,-25.274398,133.775136,Arrival,131370
2017,Ireland,Europe,53.41291,-8.24389,-25.274398,133.775136,Arrival,113120
2017,Italy,Europe,41.87194,12.56738,-25.274398,133.775136,Arrival,107210
2017,Thailand,Asia,15.870032,100.992541,-25.274398,133.775136,Arrival,106300
2017,Netherlands,Europe,52.132633,5.291266,-25.274398,133.775136,Arrival,92440
2017,South Africa,Africa,-30.559482,22.937506,-25.274398,133.775136,Arrival,74520
2017,Brazil,South America,-14.235004,-51.92528,-25.274398,133.775136,Arrival,68760
2017,Sri Lanka,Asia,7.873054,80.771797,-25.274398,133.775136,Arrival,68700
2017,Nepal,Asia,28.394857,84.124008,-25.274398,133.775136,Arrival,54440
2017,Sweden,Europe,60.128161,18.643501,-25.274398,133.775136,Arrival,52240
2017,Switzerland,Europe,46.818188,8.227512,-25.274398,133.775136,Arrival,51330
2017,Pakistan,Asia,30.375321,69.345116,-25.274398,133.775136,Arrival,49810
2017,Spain,Europe,40.463667,-3.74922,-25.274398,133.775136,Arrival,49640
2017,Fiji,Oceania,-16.578193,179.414413,-25.274398,133.775136,Arrival,46670
2017,Denmark,Europe,56.26392,9.501785,-25.274398,133.775136,Arrival,34760
2017,Bangladesh,Asia,23.684994,90.356331,-25.274398,133.775136,Arrival,29430
2017,Iran,Asia,32.427908,53.688046,-25.274398,133.775136,Arrival,28690
2017,Chile,South America,-35.675147,-71.542969,-25.274398,133.775136,Arrival,27000
2017,Poland,Europe,51.919438,19.145136,-25.274398,133.775136,Arrival,26190
2017,Belgium,Europe,50.503887,4.469936,-25.274398,133.775136,Arrival,25610
2017,Norway,Europe,60.472024,8.468946,-25.274398,133.775136,Arrival,24880
2017,Austria,Europe,47.516231,14.550072,-25.274398,133.775136,Arrival,24480
2017,Colombia,South America,4.570868,-74.297333,-25.274398,133.775136,Arrival,23970
2017,Russia,Asia,61.52401,105.318756,-25.274398,133.775136,Arrival,23290
2017,Argentina,South America,-38.416097,-63.616672,-25.274398,133.775136,Arrival,21520
2017,Finland,Europe,61.92411,25.748151,-25.274398,133.775136,Arrival,19300
2017,Saudi Arabia,Asia,23.885942,45.079162,-25.274398,133.775136,Arrival,17200
2017,Portugal,Europe,39.399872,-8.224454,-25.274398,133.775136,Arrival,17090
2017,Cambodia,Asia,12.565679,104.990963,-25.274398,133.775136,Arrival,14060
2017,Tonga,Oceania,-21.178986,-175.198242,-25.274398,133.775136,Arrival,14030
2017,Israel,Asia,31.046051,34.851612,-25.274398,133.775136,Arrival,13540
2017,Czechia,Europe,49.817492,15.472962,-25.274398,133.775136,Arrival,13440
2017,Mexico,North America,23.634501,-102.552784,-25.274398,133.775136,Arrival,13410
2017,Myanmar,Asia,21.913965,95.956223,-25.274398,133.775136,Arrival,12220
2018,New Zealand,Oceania,-40.900557,174.885971,-25.274398,133.775136,Arrival,1892360
2018,China,Asia,35.86166,104.195397,-25.274398,133.775136,Arrival,1808660
2018,United Kingdom,Europe,55.378051,-3.435973,-25.274398,133.775136,Arrival,1019550
2018,United States,North America,37.09024,-95.712891,-25.274398,133.775136,Arrival,779800
2018,India,Asia,20.593684,78.96288,-25.274398,133.775136,Arrival,635940
2018,Malaysia,Asia,4.210484,101.975766,-25.274398,133.775136,Arrival,525840
2018,Japan,Asia,36.204824,138.252924,-25.274398,133.775136,Arrival,503770
2018,Singapore,Asia,1.352083,103.819836,-25.274398,133.775136,Arrival,350810
2018,South Korea,Asia,35.907757,127.766922,-25.274398,133.775136,Arrival,347260
2018,Germany,Europe,51.165691,10.451526,-25.274398,133.775136,Arrival,260840
2018,Indonesia,Asia,-0.789275,113.921327,-25.274398,133.775136,Arrival,260410
2018,Hong Kong,Asia,22.396428,114.109497,-25.274398,133.775136,Arrival,238790
2018,France,Europe,46.227638,2.213749,-25.274398,133.775136,Arrival,232610
2018,Canada,North America,56.130366,-106.346771,-25.274398,133.775136,Arrival,217060
2018,Philippines,Asia,12.879721,121.774017,-25.274398,133.775136,Arrival,210440
2018,Taiwan,Asia,23.69781,120.960515,-25.274398,133.775136,Arrival,209500
2018,Vietnam,Asia,14.058324,108.277199,-25.274398,133.775136,Arrival,151940
2018,Ireland,Europe,53.41291,-8.24389,-25.274398,133.775136,Arrival,116740
2018,Italy,Europe,41.87194,12.56738,-25.274398,133.775136,Arrival,111290
2018,Thailand,Asia,15.870032,100.992541,-25.274398,133.775136,Arrival,109670
2018,Netherlands,Europe,52.132633,5.291266,-25.274398,133.775136,Arrival,96060
2018,South Africa,Africa,-30.559482,22.937506,-25.274398,133.775136,Arrival,78880
2018,Sri Lanka,Asia,7.873054,80.771797,-25.274398,133.775136,Arrival,77490
2018,Brazil,South America,-14.235004,-51.92528,-25.274398,133.775136,Arrival,74820
2018,Nepal,Asia,28.394857,84.124008,-25.274398,133.775136,Arrival,72800
2018,Pakistan,Asia,30.375321,69.345116,-25.274398,133.775136,Arrival,56180
2018,Spain,Europe,40.463667,-3.74922,-25.274398,133.775136,Arrival,53860
2018,Sweden,Europe,60.128161,18.643501,-25.274398,133.775136,Arrival,51950
2018,Fiji,Oceania,-16.578193,179.414413,-25.274398,133.775136,Arrival,50750
2018,Switzerland,Europe,46.818188,8.227512,-25.274398,133.775136,Arrival,50500
2018,Denmark,Europe,56.26392,9.501785,-25.274398,133.775136,Arrival,35940
2018,Chile,South America,-35.675147,-71.542969,-25.274398,133.775136,Arrival,33240
2018,Bangladesh,Asia,23.684994,90.356331,-25.274398,133.775136,Arrival,32870
2018,Iran,Asia,32.427908,53.688046,-25.274398,133.775136,Arrival,28840
2018,Colombia,South America,4.570868,-74.297333,-25.274398,133.775136,Arrival,28670
2018,Poland,Europe,51.919438,19.145136,-25.274398,133.775136,Arrival,28270
2018,Argentina,South America,-38.416097,-63.616672,-25.274398,133.775136,Arrival,26880
2018,Belgium,Europe,50.503887,4.469936,-25.274398,133.775136,Arrival,26500
2018,Norway,Europe,60.472024,8.468946,-25.274398,133.775136,Arrival,26390
2018,Russia,Asia,61.52401,105.318756,-25.274398,133.775136,Arrival,25220
2018,Austria,Europe,47.516231,14.550072,-25.274398,133.775136,Arrival,24640
2018,Finland,Europe,61.92411,25.748151,-25.274398,133.775136,Arrival,19890
2018,Portugal,Europe,39.399872,-8.224454,-25.274398,133.775136,Arrival,18660
2018,Cambodia,Asia,12.565679,104.990963,-25.274398,133.775136,Arrival,17610
2018,Saudi Arabia,Asia,23.885942,45.079162,-25.274398,133.775136,Arrival,17260
2018,Tonga,Oceania,-21.178986,-175.198242,-25.274398,133.775136,Arrival,17030
2018,Mexico,North America,23.634501,-102.552784,-25.274398,133.775136,Arrival,14820
2018,Czechia,Europe,49.817492,15.472962,-25.274398,133.775136,Arrival,14420
2018,Israel,Asia,31.046051,34.851612,-25.274398,133.775136,Arrival,14210
2018,Myanmar,Asia,21.913965,95.956223,-25.274398,133.775136,Arrival,13920
2019,New Zealand,Oceania,-40.900557,174.885971,-25.274398,133.775136,Arrival,1939260
2019,China,Asia,35.86166,104.195397,-25.274398,133.775136,Arrival,1814350
2019,United Kingdom,Europe,55.378051,-3.435973,-25.274398,133.775136,Arrival,991480
2019,United States,North America,37.09024,-95.712891,-25.274398,133.775136,Arrival,834340
2019,India,Asia,20.593684,78.96288,-25.274398,133.775136,Arrival,699990
2019,Japan,Asia,36.204824,138.252924,-25.274398,133.775136,Arrival,523240
2019,Malaysia,Asia,4.210484,101.975766,-25.274398,133.775136,Arrival,514140
2019,Singapore,Asia,1.352083,103.819836,-25.274398,133.775136,Arrival,366250
2019,South Korea,Asia,35.907757,127.766922,-25.274398,133.775136,Arrival,355060
2019,Indonesia,Asia,-0.789275,113.921327,-25.274398,133.775136,Arrival,275760
2019,Germany,Europe,51.165691,10.451526,-25.274398,133.775136,Arrival,254270
2019,Hong Kong,Asia,22.396428,114.109497,-25.274398,133.775136,Arrival,249980
2019,France,Europe,46.227638,2.213749,-25.274398,133.775136,Arrival,239210
2019,Philippines,Asia,12.879721,121.774017,-25.274398,133.775136,Arrival,232430
2019,Canada,North America,56.130366,-106.346771,-25.274398,133.775136,Arrival,220720
2019,Taiwan,Asia,23.69781,120.960515,-25.274398,133.775136,Arrival,207930
